370	I would I had been there.	但愿我在那里。	SDY
337	A truant disposition, good my lord.	是我这浪荡的习性，亲爱的殿下。	SDY
359	As I do live, my honour'd lord, 'tis true;   And we did think it writ down in our duty To let you know of it.	告尊敬的殿下，这事千真万确；我们都认为我们的责任攸关，要让您知道这件事。	SDY
499	Last night of all, When yond same star that's westward from the pole Had made his course t' illume that part of heaven Where now it burns, Marcellus and myself, The bell then beating one-	昨天晚上，当那照耀在旗杆西端天空的明星正在向它现在吐射光辉的地方运行时，马西勒斯跟我两个人，那时候钟刚敲了一点——	ZSH
296	A mote it is to trouble the mind's eye. In the most high and palmy state of Rome, A little ere the mightiest Julius fell, The graves stood tenantless, and the sheeted dead Did squeak and gibber in the Roman streets;   As stars with trains of fire, and dews of blood, Disasters in the sun; and the moist star Upon whose influence Neptune's empire stands Was sick almost to doomsday with eclipse. And even the like precurse of fierce events, As harbingers preceding still the fates And prologue to the omen coming on, Have heaven and earth together demonstrated Unto our climature and countrymen.	这真是搅扰人心眼的一粒尘埃。从前在共和罗马鼎盛的首都，在显赫的恺撒大将遇害前不久，坟墓尽走空，死尸裹着入殓衣，到罗马街头去唧唧啾啾地乱叫；星子拖着火焰尾，露珠里含血水，太阳变惨白；还有那水上的冰轮，奈泼钧的万顷海疆要听它挥运，晦蚀得黯淡无光，像世界末日届；而大劫临头、灾殃下降的朕兆，——如前驱使者们总是先命运而来，祸事将至时必有开场的楔子，——天公和地母都已经上下一起来，把它们向宗邦和万民作过昭示。莫作声，看啊！看那边，它又来了！我中魔也要面对它。站住，幻象！你要是能发出声音，会通达言语，[鬼张臂。]就对我说话：要是有什么好事可以去办了，好叫你安舒，且对我能有荣誉，就对我说话：要是你秘密知晓宗邦的命运，也许我们预先知道了能防避，啊！你就讲；或者你要是在生前用强取得了财宝埋藏在地下哪一处洞窟里，为那个，人家说，你们鬼魂常出现，讲出来：站住了，说话！马帅勒史，拦住它。	SDY
128	Nay, very pale.	噢！很苍白。	BZL
315	He hath, my lord, wrung from me my slow leave By laboursome petition, and at last Upon his will I seal'd my hard consent. I do beseech you give him leave to go.	他已经，吾主，煞费精神地向我求得了我迟迟的允许，最后终于对他那心愿我盖上难能的同意：我请求御驾，就赐准他离开去吧。	SDY
259	Bernardo hath my place. Give you good night.	剖那陀接我的岗。祝你们晚安。	SDY
100	I prithee do not mock me, fellow student. I think it was to see my mother's wedding.	看同学面上，我请你不要挖苦我，我想你是来参加我母亲的婚礼的。	BZL
28	Tush, tush, 'twill not appear.	得了，不会出现的。	BZL
709	Enter Horatio and Marcellus.	霍拉旭及马西勒斯上。	ZSH
495	Horatio says 'tis but our fantasy, And will not let belief take hold of him Touching this dreaded sight, twice seen of us. Therefore I have entreated him along,   With us to watch the minutes of this night, That, if again this apparition come, He may approve our eyes and speak to it.	霍拉旭说那不过是我们的幻象。我告诉他我们已经两次看见过这一个可怕的怪象，他总是不肯相信；所以我请他今晚也来陪我们守一夜，要是这鬼魂再出来，就可以证明我们并没有看错，还可以叫他和它说几句话。	ZSH
464	Ay, that incestuous, that adulterate beast, With witchcraft of his wit, with traitorous gifts- O wicked wit and gifts, that have the power So to seduce!- won to his shameful lust The will of my most seeming-virtuous queen. O Hamlet, what a falling-off was there, From me, whose love was of that dignity That it went hand in hand even with the vow I made to her in marriage, and to decline Upon a wretch whose natural gifts were poor   To those of mine! But virtue, as it never will be mov'd, Though lewdness court it in a shape of heaven, So lust, though to a radiant angel link'd, Will sate itself in a celestial bed And prey on garbage. But soft! methinks I scent the morning air. Brief let me be. Sleeping within my orchard, My custom always of the afternoon, Upon my secure hour thy uncle stole, With juice of cursed hebona in a vial, And in the porches of my ears did pour The leperous distilment; whose effect Holds such an enmity with blood of man That swift as quicksilverr it courses through The natural gates and alleys of the body, And with a sudden vigour it doth posset And curd, like eager droppings into milk, The thin and wholesome blood. So did it mine; And a most instant tetter bark'd about,   Most lazar-like, with vile and loathsome crust All my smooth body. Thus was I, sleeping, by a brother's hand Of life, of crown, of queen, at once dispatch'd; Cut off even in the blossoms of my sin, Unhous'led, disappointed, unanel'd, No reckoning made, but sent to my account With all my imperfections on my head.	正是的，那个通奸乱伦的禽兽就仗那诡诈的迷功，叛逆的本领——啊，邪恶的聪明和才智，这么样会奸骗！——把我这貌似贞洁的王后，诱得满足了他那无耻的淫欲：啊，哈姆雷特，多自甘的下贱哟！我对她的爱是那么精醇可贵，那和我跟她义结百年姻好时所起的信誓完全相符契，而她竟会委身于这样个伧夫，他对我有什么才智来相比！但正如美德，它永远也不会动心，即令浪荡装扮成天仙来求爱，淫欲，尽管跟光艳的天使结了婚，还会在极乐的天床上感到餍足，而要去贪吃臭烂。且住！我好似闻到了早晨的清气；让我简单说。我在御园里偃息，那是我每天经常的习惯要歇晌，你那叔父偷偷地趁着我不备窜进来，手持一瓶恶毒的紫杉汁，把那引发起全身恶癞的毒精灌进了我的耳孔去；那药性一发就跟人周身的血液水火不相容，只顷刻之间，快得和水银相似，它通行无阻，穿门过路处处到，而且它发作快而猛，像醋酸滴进牛奶，把我的稀薄而健全的血液凝敛冻结了起来：我的血便这样；而且顿时立刻有疹疱散布开，像是大麻风，可恨的呕人的恶癞结满我光滑的全身。便这样，我在睡梦中被一个兄弟一下子把生命、王冠、王后都夺去：就在罪孽深重里一命抛黄泉，来不及接受圣餐，作忏悔，涂油膏，不曾能结算，还戴着满头罪孽，就给赶送到上帝跟前去清账。	SDY
297	Shall I strike at it with my partisan?	我能用戟来斫它不能？	SDY
616	Your loves, as mine to you. Farewell. Exeunt [all but Hamlet].	让我们彼此保持着不渝的交情；再会！[勃那多同下]	ZSH
4	Who's there.?	谁？	BZL
119	As I do live, my honour'd lord, 'tis true;   And we did think it writ down in our duty To let you know of it.	敢对殿下说，这是千真万确的；我们一致认为，责任所在，该让殿下知道这件事。	BZL
330	O that this too too solid flesh would melt, Thaw, and resolve itself into a dew! Or that the Everlasting had not fix'd   His canon 'gainst self-slaughter! O God! God! How weary, stale, flat, and unprofitable Seem to me all the uses of this world! Fie on't! ah, fie! 'Tis an unweeded garden That grows to seed; things rank and gross in nature Possess it merely. That it should come to this! But two months dead! Nay, not so much, not two. So excellent a king, that was to this Hyperion to a satyr; so loving to my mother That he might not beteem the winds of heaven Visit her face too roughly. Heaven and earth! Must I remember? Why, she would hang on him As if increase of appetite had grown By what it fed on; and yet, within a month- Let me not think on't! Frailty, thy name is woman!- A little month, or ere those shoes were old With which she followed my poor father's body Like Niobe, all tears- why she, even she (O God! a beast that wants discourse of reason Would have mourn'd longer) married with my uncle;   My father's brother, but no more like my father Than I to Hercules. Within a month, Ere yet the salt of most unrighteous tears Had left the flushing in her galled eyes, She married. O, most wicked speed, to post With such dexterity to incestuous sheets! It is not, nor it cannot come to good. But break my heart, for I must hold my tongue!	啊，但愿这太凝固的肉体会融化，消解，稀释成一滴露水；但愿永恒的主宰没有制定过禁止人自戮的戒律！上帝啊！上帝！这人间一切的常行惯例对于我显得多可厌，陈腐，乏味和无聊！呸呸！啊，这是个芜秽的荒园，丛生着野草；到处是藜蒿与荆蓁，塞地幔天。竟到这样的地步！才死了两个月！不，还不到两月：恁英明一位君主；比起这个来，犹如太阳神比妖仙；他对我母亲这么样亲爱，简直不容许天风吹打上她的脸庞。天公与地母！定要我回想吗？哎也，她偎依着他，仿佛食进得越多，越发加大了胃口；可是，仅仅在一个月之内，莫让我想起——“脆弱”，你名字叫女人！短短一个月，她和那荷琵一个样，涕泪交横，跟着我父亲去送葬穿的鞋还没有穿旧，她呀，就是她——上帝啊！一头全没有理性的畜生也会哀悼得长久些——跟叔父成了婚，我父亲的兄弟，但毫不跟他相像，正如我不像赫勾理斯：一个月之内，不等她佯悲假痛的眼泪停止流，不等她哭痛的眼睛消退红肿，她就结了婚。啊，慌忙得好棘手，迅捷地匆匆引荐于淫乱的床褥！这不是好事，也决不会有好结果：可是，宁肯心碎吧，我必须住口。	SDY
213	So art thou to revenge, when thou shalt hear.	你听了以后，也一定得替我报仇。	BZL
544	He hath, my lord, wrung from me my slow leave By laboursome petition, and at last Upon his will I seal'd my hard consent. I do beseech you give him leave to go.	陛下，我却不过他几次三番的恳求，已经勉强答应他了；请陛下放他去吧。	ZSH
72	We doubt it nothing. Heartily farewell. Exeunt Voltemand and Cornelius. And now, Laertes, what's the news with you? You told us of some suit. What is't, Laertes? You cannot speak of reason to the Dane And lose your voice. What wouldst thou beg, Laertes, That shall not be my offer, not thy asking? The head is not more native to the heart, The hand more instrumental to the mouth, Than is the throne of Denmark to thy father. What wouldst thou have, Laertes?	我深信二位的热忱。愿二位珍重！现在，莱阿替斯，你有什么事情呢？你说过有所请求。就说吧，莱阿替斯。丹麦王只要听你说得有理，〔考奈留斯与伏尔弟曼德下。总会答应的。你对我有什么要求还怕不会是未开口先到手，莱阿替斯？丹麦王座对于你的父亲就象头对于心一样的休戚相关，就象手对于嘴一样的乐于效劳。你想要怎样，莱阿替斯？	BZL
149	Think it no more. 	可不是？	BZL
129	And fix'd his eyes upon you?	眼睁睁看着你们？	BZL
206	Whither wilt thou lead me? Speak! I'll go no further.	你要引我到哪儿去？说！我不走了。	BZL
193	It waves me still. Go on. I'll follow thee.	它还在招手。走吧；我就跟你去。	BZL
611	It was, as I have seen it in his life, A sable silver'd.	是的，正像我在他生前看见的那样，乌黑的胡须里略有几根变成白色。	ZSH
321	Ay, madam, it is common.	不错，母亲，很平常。	SDY
368	And fix'd his eyes upon you?	眼睛盯住了你们？	SDY
690	Speak. I am bound to hear.	说吧；我在这儿听着。	ZSH
23	A piece of him.	有点象他！	BZL
592	Arm'd, say you?	你们说它穿着甲胄吗？	ZSH
227	My lord, my lord!	殿下！	BZL
411	Enter Hamlet, Horatio, and Marcellus.	哈姆雷特，霍瑞旭与马帅勒史上。	SDY
415	What hour now?	什么时候了？	SDY
674	Still am I call'd. Unhand me, gentlemen.	它仍旧在招我去。放开我，朋友们；[挣脱二人之手]	ZSH
311	Exeunt Voltemand and Cornelius.	[伏尔砥曼特与考耐列欧斯同下。	SDY
242	Nay, answer me. Stand and unfold yourself.	别问，回答我；站住，你自己是谁？	SDY
163	He hath, my lord, of late made many tenders Of his affection to me.	他呀，爹爹，他近来一再对我捧出过真心。	BZL
494	I have seen nothing.	我还没有瞧见什么。	ZSH
341	Indeed, my lord, it followed hard upon.	当真，殿下，这事紧跟着这么近。	SDY
558	O that this too too solid flesh would melt, Thaw, and resolve itself into a dew! Or that the Everlasting had not fix'd   His canon 'gainst self-slaughter! O God! God! How weary, stale, flat, and unprofitable Seem to me all the uses of this world! Fie on't! ah, fie! 'Tis an unweeded garden That grows to seed; things rank and gross in nature Possess it merely. That it should come to this! But two months dead! Nay, not so much, not two. So excellent a king, that was to this Hyperion to a satyr; so loving to my mother That he might not beteem the winds of heaven Visit her face too roughly. Heaven and earth! Must I remember? Why, she would hang on him As if increase of appetite had grown By what it fed on; and yet, within a month- Let me not think on't! Frailty, thy name is woman!- A little month, or ere those shoes were old With which she followed my poor father's body Like Niobe, all tears- why she, even she (O God! a beast that wants discourse of reason Would have mourn'd longer) married with my uncle;   My father's brother, but no more like my father Than I to Hercules. Within a month, Ere yet the salt of most unrighteous tears Had left the flushing in her galled eyes, She married. O, most wicked speed, to post With such dexterity to incestuous sheets! It is not, nor it cannot come to good. But break my heart, for I must hold my tongue!	啊，但愿这一个坚实的肉体会融解、消散，化成一堆露水！或者那永生的真神未曾制定禁止自杀的律法！上帝啊！上帝啊！人世间的一切在我看来是多么可厌、陈腐、乏味而无聊！哼！哼！那是一个荒芜不治的花园，长满了恶毒的莠草。想不到居然会有这种事情！刚死了两个月！不，两个月还不满！这样好的一个国王，比起当前这一个来，简直是天神和丑怪；这样爱我的母亲，甚至于不愿让天风吹痛了她的脸。天哪！我必须记着吗？嘿，她会偎倚在他的身旁，好像吃了美味的食物，格外促进了食欲一般；可是，只有一个月的时间，我不能再想下去了！脆弱啊，你的名字就是女人！短短的一个月以前，她哭得像个泪人儿似的，送我那可怜的父亲下葬；她在送葬的时候所穿的那双鞋子现在还没有破旧，她就，她就——上帝啊！一头没有理性的畜生也要悲伤得长久一些——她就嫁给我的叔父，我的父亲的弟弟，可是他一点不像我的父亲，正像我一点不像赫拉克勒斯一样。只有一个月的时间，她那流着虚伪之泪的眼睛还没有消去红肿，她就嫁了人了。啊，罪恶的匆促，这样迫不及待地钻进了乱伦的衾被！那不是好事，也不会有好结果；可是碎了吧，我的心，因为我必须噤住我的嘴！	ZSH
64	It was about to speak, when the cock crew.	它就要说话了，公鸡偏就叫了。	BZL
374	Both. Longer, longer. Not when I saw’t.	我见时只有这么久。	SDY
707	Illo, ho, ho, my lord!	喂，呵，呵，殿下！	ZSH
21	Holla, Bernardo!	喂，贝纳陀！	BZL
357	My lord, I did; But answer made it none. Yet once methought It lifted up it head and did address Itself to motion, like as it would speak; But even then the morning cock crew loud, And at the sound it shrunk in haste away And vanish'd from our sight.	殿下，我说过；可是它不答话；不过有一次，我想，它举起头来仿佛将有所动作，好像正待开腔要说话；但正当那时候，报晓的公鸡引吭高鸣，听到那声音它慌忙退缩消隐掉，跟着就不再看见了。	SDY
647	Scene IV. Elsinore. The platform before the Castle.	第四场　露台	ZSH
679	Something is rotten in the state of Denmark.	丹麦国里恐怕有些不可告人的坏事。	ZSH
507	Question it, Horatio.	你去问它，霍拉旭。	ZSH
102	Thrift, thrift, Horatio! The funeral bak'd meats Did coldly furnish forth the marriage tables. Would I had met my dearest foe in heaven Or ever I had seen that day, Horatio! My father- methinks I see my father.	省得很，省得很，霍拉旭！丧礼上吃不完，凉了的烤肉饼就搬上结婚的喜筵。我宁愿在天上遇见我最恨的仇人，也不愿看见那样的一天，霍拉旭！我的父亲，我仿佛看见父亲。	BZL
172	Scene IV. Elsinore. The platform before the Castle.	第四场 城堡前平台。	BZL
179	Indeed? I heard it not. It then draws near the season Wherein the spirit held his wont to walk. A flourish of trumpets, and two pieces go off. What does this mean, my lord?	真的？我没有听见。如此说来，时候快到了，精灵要照例出现了。（内奏喇叭，鸣炮。这是什么意思，殿下？	BZL
414	It is a nipping and an eager air.	说得上是切肤刺骨的苦寒天气。	SDY
346	He was a man, take him for all in all. I shall not look upon his like again.	他是个大丈夫，就他整个人来说，我再也看不见第二个这样的人。	SDY
350	The King my father?	见到我父王？	SDY
267	Tush, tush, 'twill not appear.	咄咄！那不会出现。	SDY
29	Sit down awhile,	你先坐下；	BZL
645	Ay, springes to catch woodcocks! I do know, When the blood burns, how prodigal the soul Lends the tongue vows. These blazes, daughter, Giving more light than heat, extinct in both Even in their promise, as it is a-making, You must not take for fire. From this time Be something scanter of your maiden presence. Set your entreatments at a higher rate Than a command to parley. For Lord Hamlet, Believe so much in him, that he is young, And with a larger tether may he walk Than may be given you. In few, Ophelia, Do not believe his vows; for they are brokers, Not of that dye which their investments show, But mere implorators of unholy suits,   Breathing like sanctified and pious bawds, The better to beguile. This is for all: I would not, in plain terms, from this time forth Have you so slander any moment leisure As to give words or talk with the Lord Hamlet. Look to't, I charge you. Come your ways.	嗯，这些都是捕捉愚蠢的山鹬的圈套。我知道在热情燃烧的时候，一个人无论什么盟誓都会说出口来；这些火焰，女儿，是光多于热的，一下子就会光消焰灭，因为它们本来是虚幻的；你不能把它们当作真火看待。从现在起，你还是少露一些你的女儿家的脸；你应该抬高身价，不要让人家以为你是可以随意呼召的。对于哈姆雷特殿下，你应该这样想，他是个年轻的王子，他比你在行动上有更大的自由。总而言之，奥菲利娅，不要相信他的盟誓，因为它们都是诱人堕落的淫媒，用庄严神圣的辞令，掩饰淫邪险恶的居心。我言尽于此，简单一句话，从现在起，我不许你跟哈姆雷特殿下谈一句话。你留点儿神吧；进去。	ZSH
237	No, you will reveal it.	不，你们会泄漏的。	BZL
57	A mote it is to trouble the mind's eye. In the most high and palmy state of Rome, A little ere the mightiest Julius fell, The graves stood tenantless, and the sheeted dead Did squeak and gibber in the Roman streets;   As stars with trains of fire, and dews of blood, Disasters in the sun; and the moist star Upon whose influence Neptune's empire stands Was sick almost to doomsday with eclipse. And even the like precurse of fierce events, As harbingers preceding still the fates And prologue to the omen coming on, Have heaven and earth together demonstrated Unto our climature and countrymen. Enter Ghost again. But soft! behold! Lo, where it comes again! I'll cross it, though it blast me.- Stay illusion! Spreads his arms. If thou hast any sound, or use of voice, Speak to me. If there be any good thing to be done, That may to thee do ease, and, race to me, Speak to me.   If thou art privy to thy country's fate, Which happily foreknowing may avoid, O, speak!	这是搅得乱心眼的一点灰尘。从前，就在全盛时代的罗马，在雄才盖世的恺撒遇害前不久，坟墓都开了，陈死人裹着入殓衣，都出来到罗马街头啾啾的乱叫；天上星拖着火尾巴，露水带血，太阳发黑：向来是控制大海、支配潮汐的月亮，病容满面，昏沉得好象已经到世界末日。劫数临头、大难将至以前，总会先出现种种不祥的征象，如今天上和地上一齐出动，一再把这一类重大变故的预兆对我们国家和人民显示出来了。鬼魂重上。噢，别作声！看！看它又来了！我着邪也要拦住它！别走，影子！只要是你也会开口，也会用舌头的，对我说话吧！莫非你有什么好事要人家来做，好使你安心，也使我行了功德，对我说说！莫非你预先知道祖国的命运，讲出来也许使我们能避免灾殃，说呀！	BZL
351	Season your admiration for a while With an attent ear, till I may deliver Upon the witness of these gentlemen, This marvel to you.	请暂时按捺一下子，莫要太惊奇，且注意听我来开陈，待我把这件怪事对您讲，这两位士子可以替我作见证。	SDY
670	You shall not go, my lord.	您不能去，殿下。	ZSH
363	O, yes, my lord! He wore his beaver up.	见到的，殿下；他把护面甲推到了上边去。	SDY
49	As thou art to thyself. Such was the very armour he had on When he th' ambitious Norway combated.	就如同你象你自己一样。先王当年就穿了这一副盔甲同野心勃勃的挪威王进行了决斗；	BZL
280	It is offended.	把它激怒了。	SDY
313	My dread lord, Your leave and favour to return to France; From whence though willingly I came to Denmark To show my duty in your coronation,   Yet now I must confess, that duty done, My thoughts and wishes bend again toward France And bow them to your gracious leave and pardon.	敬畏的吾主，我想请求恩准能回到法兰西；虽然我心愿从那里返归丹麦，在您的登极大典时尽我的诚敬，但如今，我须得承认，那名分已尽，我又想念起，愿意再回法兰西，所以要恳求恩准重返那里去。	SDY
325	Let not thy mother lose her prayers, Hamlet. I pray thee stay with us, go not to Wittenberg.	别让你母亲白恳求，哈姆雷特；望你跟我们待下来；莫去威登堡。	SDY
448	Mark me.	听我说。	SDY
478	For this relief much thanks. 'Tis bitter cold, And I am sick at heart.	谢谢你来替我；天冷得厉害，我心里也老大不舒服。	ZSH
693	I am thy father's spirit, Doom'd for a certain term to walk the night, And for the day confin'd to fast in fires, Till the foul crimes done in my days of nature Are burnt and purg'd away. But that I am forbid   To tell the secrets of my prison house, I could a tale unfold whose lightest word Would harrow up thy soul, freeze thy young blood, Make thy two eyes, like stars, start from their spheres, Thy knotted and combined locks to part, And each particular hair to stand an end Like quills upon the fretful porpentine. But this eternal blazon must not be To ears of flesh and blood. List, list, O, list! If thou didst ever thy dear father love-	我是你父亲的灵魂，因为生前孽障未尽，被判在晚间游行地上，白昼忍受火焰的烧灼，必须经过相当的时期，等生前的过失被火焰净化以后，方才可以脱罪。可是我不能违犯禁令，泄露我的狱中的秘密，我可以告诉你一个故事，最轻微的几句话都可以使你魂飞魄散，使你年轻的血液凝冻成冰，使你的双眼像脱了轨道的星球一样向前突出，使你的纠结的鬈发根根分开，像愤怒的豪猪身上的刺毛一样森然耸立；可是这一种永恒的神秘，是不能向血肉的凡耳宣示的，听着，听着，啊，听着！要是你曾经爱过你的亲爱的父亲——	ZSH
68	Let's do't, I pray; and I this morning know Where we shall find him most conveniently.	好，就这么办吧；我知道今早上我们在什么地方最容易找到他。〔同下。	BZL
314	Have you your father's leave? What says Polonius?	你父亲允许吗？朴罗纽司怎样说？	SDY
574	In my mind's eye, Horatio.	在我的心灵的眼睛里，霍拉旭。	ZSH
617	My father's spirit- in arms? All is not well. I doubt some foul play. Would the night were come! Till then sit still, my soul. Foul deeds will rise, Though all the earth o'erwhelm them, to men's eyes.	我父亲的灵魂披着甲胄！事情有些不妙；我想这里面一定有奸人的恶计。但愿黑夜早点到来！静静地等着吧，我的灵魂；罪恶的行为总有一天会发现，虽然地上所有的泥土把它们遮掩。[下]	ZSH
306	So have I heard and do in part believe it. But look, the morn, in russet mantle clad, Walks o'er the dew of yon high eastward hill. Break we our watch up; and by my advice   Let us impart what we have seen to-night Unto young Hamlet; for, upon my life, This spirit, dumb to us, will speak to him. Do you consent we shall acquaint him with it, As needful in our loves, fitting our duty? Let's do't, I pray; and I this morning know Where we shall find him most conveniently.	我这么听说过，也有几分信为真。但看啊，晨曦披着赭红的一口钟，在那高高的东山头踩着露水走；我们这警卫散了吧；你们若同意，让我们把今天夜晚所见的东西告诉少哈姆雷特；凭我的性命，这幽灵，对我们哑口，会对他言语。你们可赞成我们把这事对他说，认为情意不可少，责任应当尽？	SDY
105	I saw him once. He was a goodly king.  	我从前见过他。他是个极好的国王。	BZL
153	Yet here, Laertes? Aboard, aboard, for shame! The wind sits in the shoulder of your sail, And you are stay'd for. There- my blessing with thee! And these few precepts in thy memory Look thou character. Give thy thoughts no tongue, Nor any unproportion'd thought his act. Be thou familiar, but by no means vulgar: Those friends thou hast, and their adoption tried, Grapple them unto thy soul with hoops of steel; But do not dull thy palm with entertainment Of each new-hatch'd, unfledg'd comrade. Beware Of entrance to a quarrel; but being in, Bear't that th' opposed may beware of thee. Give every man thine ear, but few thy voice; Take each man's censure, but reserve thy judgment. Costly thy habit as thy purse can buy,   But not express'd in fancy; rich, not gaudy; For the apparel oft proclaims the man, And they in France of the best rank and station Are most select and generous, chief in that. Neither a borrower nor a lender be; For loan oft loses both itself and friend, And borrowing dulls the edge of husbandry. This above all- to thine own self be true, And it must follow, as the night the day, Thou canst not then be false to any man. Farewell. My blessing season this in thee!	还在这儿，莱阿替斯？上船去，上船去，真好意思！风息在帆篷的肩头上，人家在等你啊。得，我为你祝福！有几句教训你务必铭刻在心。你不要想到什么就说什么，也不要想到什么就做什么。待人要和气，但是决不要随便：相知有素的朋友，考验过交情，就该用钢圈箍上你的灵魂：可不要跟每个半生不熟的相识过分周旋，握粗了你的手掌。当心跟人家吵架，既然吵起来就做到让对手下次碰上你要当心。多听人提意见，少对人发表意见；有批评都接受，自己的判断要保留。口袋里有钱，尽管办贵重衣服，可不要奇装异服；要富丽，避俗艳；要知道穿著往往标明了人品，在法国最有身分的第一流人物特别在穿著上显得最讲究，最大方。才成了成语。不向人借钱，也并不借钱给谁；借出去往往就丢了钱也丢了朋友，借进来会叫你忘记了化钱要省。这一点高于一切——要忠于自己；就如同先有了白昼才会有黑夜。要这样才不会不忠于任何一人。再见：祝你使这番话开花结果！	BZL
542	My dread lord, Your leave and favour to return to France; From whence though willingly I came to Denmark To show my duty in your coronation,   Yet now I must confess, that duty done, My thoughts and wishes bend again toward France And bow them to your gracious leave and pardon.	陛下，我要请求您允许我回到法国去；这一次我回国参加陛下加冕的盛典，略尽臣子的微忱，实在是莫大的荣幸；可是现在我的任务已尽，我的心愿又向法国飞驰，但求陛下开恩允准。	ZSH
327	Flourish. Exeunt all but Hamlet.	[号角齐鸣。除哈姆雷特外俱下。	SDY
584	But where was this?	可是这是在什么地方？	ZSH
360	Indeed, indeed, sirs. But this troubles me. Hold you the watch to-night? Both [and Ber.] We do, my lord.	当真，当真，列位，但这事困扰我。你们今晚还警卫吗？警卫的，殿下。	SDY
511	Stay! Speak, speak! I charge thee speak! Exit Ghost.	不要走！说呀，说呀！我命令你，快说。[鬼魂下]	ZSH
14	Well, good night. If you do meet Horatio and Marcellus, The rivals of my watch, bid them make haste.	好，再见。要是你碰见了霍拉旭和玛塞勒斯，该同我守夜的那两位，请他们快来。	BZL
91	I am glad to see you well.	很高兴看见你很好；	BZL
372	Very like, very like. Stay'd it long?  	多半会，多半会。它待得长久吗？	SDY
430	It will not speak. Then will I follow it.	它不肯说话；那我就只得跟它走。	SDY
106	He was a man, take him for all in all. I shall not look upon his like again.	他是个“人”！真叫是尽善尽美，我再也不会见到他那样的一个。	BZL
302	We do it wrong, being so majestical, To offer it the show of violence; For it is as the air, invulnerable, And our vain blows malicious mockery.	它走了！它这般庄严威武，我们真不该这样表示粗暴，那对它有冒犯；因为它好比是空气，刀枪伤不得，把我们的空斫化成可笑的伤害。	SDY
127	Pale or red?	脸色是苍白还是通红？	BZL
319	Not so, my lord. I am too much i' th' sun.	并不，大王；骄阳如汤泼面，油灌耳。	SDY
614	If it assume my noble father's person, I'll speak to it, though hell itself should gape And bid me hold my peace. I pray you all, If you have hitherto conceal'd this sight, Let it be tenable in your silence still; And whatsoever else shall hap to-night, Give it an understanding but no tongue. I will requite your loves. So, fare you well. Upon the platform, 'twixt eleven and twelve, I'll visit you.	要是它借着我的父王的形貌出现，即使地狱张开嘴来，叫我不要作声，我也一定要对它说话。要是你们到现在还没有把你们所看见的告诉别人，那么我就要请求你们大家继续保持沉默；无论今夜发生什么事情，都请放在心里，不要在口舌之间泄露出去。我一定会报答你们的忠诚。好，再会；今晚十一点钟到十二点钟之间，我要到露台上来看你们。	ZSH
202	Heaven will direct it.	天会照顾的。	BZL
366	Pale or red?	苍白还是通红？	SDY
457	O God!	呵，上帝！	SDY
466	If thou hast nature in thee, bear it not. Let not the royal bed of Denmark be A couch for luxury and damned incest. But, howsoever thou pursuest this act, Taint not thy mind, nor let thy soul contrive Against thy mother aught. Leave her to heaven, And to those thorns that in her bosom lodge To prick and sting her. Fare thee well at once. The glowworm shows the matin to be near And gins to pale his uneffectual fire. Adieu, adieu, adieu! Remember me.	你要是有天性的话，切不可忍受；莫要让堂堂丹麦君王的御床变成可恶的秽乱淫蒸的卧榻。可是，不管你怎样进行这件事，不要玷污了你的心地，也不可策划去伤害你母亲：将她交天谴，她自有生长在她胸中的荆棘去惩创刺螫她。此刻就和你作别！萤火虫显得黎明已近在眼前，它那无力的微芒已渐渐暗淡；再会，再会，再会！要把我记心上。[下。	SDY
629	Yet here, Laertes? Aboard, aboard, for shame! The wind sits in the shoulder of your sail, And you are stay'd for. There- my blessing with thee! And these few precepts in thy memory Look thou character. Give thy thoughts no tongue, Nor any unproportion'd thought his act. Be thou familiar, but by no means vulgar: Those friends thou hast, and their adoption tried, Grapple them unto thy soul with hoops of steel; But do not dull thy palm with entertainment Of each new-hatch'd, unfledg'd comrade. Beware Of entrance to a quarrel; but being in, Bear't that th' opposed may beware of thee. Give every man thine ear, but few thy voice; Take each man's censure, but reserve thy judgment. Costly thy habit as thy purse can buy,   But not express'd in fancy; rich, not gaudy; For the apparel oft proclaims the man, And they in France of the best rank and station Are most select and generous, chief in that. Neither a borrower nor a lender be; For loan oft loses both itself and friend, And borrowing dulls the edge of husbandry. This above all- to thine own self be true, And it must follow, as the night the day, Thou canst not then be false to any man. Farewell. My blessing season this in thee!	还在这儿，雷欧提斯！上船去，上船去，真好意思！风息在帆顶上，人家都在等着你哩。好，我为你祝福！还有几句教训，希望你铭刻在记忆之中：不要想到什么就说什么，凡事必须三思而行。对人要和气，可是不要过分狎昵。相知有素的朋友，应该用钢圈箍在你的灵魂上，可是不要对每一个泛泛的新知滥施你的交情。留心避免和人家争吵；可是万一争端已起，就应该让对方知道你不是可以轻侮的。倾听每一个人的意见，可是只对极少数人发表你的意见；接受每一个人的批评，可是保留你自己的判断。尽你的财力购置贵重的衣服，可是不要炫新立异，必须富丽而不浮艳，因为服装往往可以表现人格；法国的名流要人，在这一点上是特别注重的，不要向人告贷，也不要借钱给人；因为债款放了出去，往往不但丢了本钱，而且还失去了朋友；向人告贷的结果，容易养成因循懒惰的习惯。尤其要紧的，你必须对你自己忠实，正像有了白昼才有黑夜一样，对自己忠实，才不会对别人欺诈。再会，愿我的祝福使这一番话在你的行事中奏效！	ZSH
